"","gender","type","continent"
"784","M","Gatekeeper","North America"
"785","M","Gatekeeper","North America"
"786","F","Gatekeeper","North America"
"787","M","Gatekeeper","North America"
"788","M","Gatekeeper","North America"
"789","M","Gatekeeper","North America"
"790","M","Gatekeeper","North America"
"791","F","Gatekeeper","North America"
"792","M","Gatekeeper","North America"
"793","M","Gatekeeper","North America"
"794","M","Gatekeeper","North America"
"795","F","Gatekeeper","North America"
"796","M","Gatekeeper","North America"
"797","F","Gatekeeper","North America"
"798","M","Gatekeeper","North America"
"799","M","Gatekeeper","North America"
"800","M","Gatekeeper","North America"
"801","M","Gatekeeper","North America"
"802","M","Gatekeeper","North America"
"803","F","Gatekeeper","North America"
"804","F","Gatekeeper","North America"
"805","M","Gatekeeper","North America"
"806","M","Gatekeeper","North America"
"807","M","Gatekeeper","North America"
"808","F","Gatekeeper","North America"
"809","M","Gatekeeper","North America"
"810","M","Gatekeeper","North America"
"811","M","Gatekeeper","North America"
"812","M","Gatekeeper","North America"
"813","M","Gatekeeper","North America"
"814","M","Gatekeeper","North America"
"815","M","Gatekeeper","North America"
"816","M","Gatekeeper","North America"
"817","M","Gatekeeper","North America"
"818","M","Gatekeeper","North America"
"819","M","Gatekeeper","North America"
"820","M","Gatekeeper","North America"
"821","F","Gatekeeper","North America"
"822","M","Gatekeeper","North America"
"823","UNK","Gatekeeper","North America"
"824","M","Gatekeeper","North America"
"825","F","Gatekeeper","North America"
"826","M","Gatekeeper","North America"
"827","F","Gatekeeper","North America"
"828","M","Gatekeeper","North America"
"829","M","Gatekeeper","North America"
"830","F","Gatekeeper","North America"
"831","F","Gatekeeper","North America"
"832","M","Gatekeeper","North America"
"833","M","Gatekeeper","North America"
"834","M","Gatekeeper","North America"
"835","F","Gatekeeper","North America"
"836","M","Gatekeeper","North America"
"837","M","Gatekeeper","North America"
"838","M","Gatekeeper","North America"
"839","F","Gatekeeper","North America"
"840","M","Gatekeeper","North America"
"841","F","Gatekeeper","North America"
"842","M","Gatekeeper","North America"
"843","M","Gatekeeper","North America"
"844","M","Gatekeeper","North America"
"845","M","Gatekeeper","North America"
"846","M","Gatekeeper","North America"
"847","F","Gatekeeper","North America"
"848","F","Gatekeeper","North America"
"849","M","Gatekeeper","North America"
"850","M","Gatekeeper","North America"
"851","M","Gatekeeper","North America"
"852","M","Gatekeeper","North America"
"853","M","Gatekeeper","North America"
"854","M","Gatekeeper","North America"
"855","M","Gatekeeper","Europe"
"856","M","Gatekeeper","North America"
"857","M","Gatekeeper","North America"
"858","M","Gatekeeper","North America"
"859","M","Gatekeeper","North America"
"860","M","Gatekeeper","Europe"
"861","M","Gatekeeper","North America"
"862","M","Gatekeeper","Europe"
"863","M","Gatekeeper","North America"
"864","M","Gatekeeper","North America"
"865","M","Gatekeeper","North America"
"866","M","Gatekeeper","Europe"
"867","M","Gatekeeper","North America"
"868","M","Gatekeeper","Europe"
"869","M","Gatekeeper","Europe"
"870","M","Gatekeeper","Europe"
"871","M","Gatekeeper","Asia"
"872","M","Gatekeeper","Europe"
"873","M","Gatekeeper","Europe"
"874","M","Gatekeeper","Europe"
"875","M","Gatekeeper","North America"
"876","M","Gatekeeper","Europe"
"877","M","Gatekeeper","Europe"
"878","M","Gatekeeper","Europe"
"879","M","Gatekeeper","Europe"
"880","F","Gatekeeper","Europe"
"881","M","Gatekeeper","North America"
"882","M","Gatekeeper","Europe"
"883","M","Gatekeeper","Europe"
"884","F","Gatekeeper","North America"
"885","F","Gatekeeper","North America"
"886","M","Gatekeeper","Europe"
"887","M","Gatekeeper","Europe"
"888","F","Gatekeeper","North America"
"889","F","Gatekeeper","North America"
"890","M","Gatekeeper","North America"
"891","F","Gatekeeper","North America"
"892","F","Gatekeeper","North America"
"893","M","Gatekeeper","Europe"
"894","M","Gatekeeper","Europe"
"895","M","Gatekeeper","North America"
"896","M","Gatekeeper","North America"
"897","M","Gatekeeper","North America"
"898","M","Gatekeeper","Europe"
"899","M","Gatekeeper","North America"
"900","M","Gatekeeper","Europe"
"901","F","Gatekeeper","North America"
"902","M","Gatekeeper","North America"
"903","F","Gatekeeper","North America"
"904","M","Gatekeeper","Asia"
"905","M","Gatekeeper","North America"
"906","M","Gatekeeper","Europe"
"907","M","Gatekeeper","North America"
"908","F","Gatekeeper","Europe"
"909","M","Gatekeeper","North America"
"910","M","Gatekeeper","North America"
"911","M","Gatekeeper","North America"
"912","F","Gatekeeper","Europe"
"913","M","Gatekeeper","Europe"
"914","M","Gatekeeper","North America"
"915","M","Gatekeeper","North America"
"916","M","Gatekeeper","Europe"
"917","M","Gatekeeper","Europe"
"918","F","Gatekeeper","Europe"
"919","F","Gatekeeper","North America"
"920","M","Gatekeeper","Europe"
"921","M","Gatekeeper","Asia"
"922","M","Gatekeeper","Europe"
"923","M","Gatekeeper","North America"
"924","M","Gatekeeper","Asia"
"925","M","Gatekeeper","North America"
"926","M","Gatekeeper","North America"
"927","M","Gatekeeper","North America"
"928","M","Gatekeeper","North America"
"929","M","Gatekeeper","North America"
"930","M","Gatekeeper","North America"
"931","M","Gatekeeper","North America"
"932","M","Gatekeeper","North America"
"933","M","Gatekeeper","Europe"
"934","M","Gatekeeper","Europe"
"935","M","Gatekeeper","North America"
"936","M","Gatekeeper","Europe"
"937","M","Gatekeeper","Europe"
"938","M","Gatekeeper","Europe"
"939","M","Gatekeeper","North America"
"940","M","Gatekeeper","Europe"
"941","M","Gatekeeper","North America"
"942","M","Gatekeeper","Europe"
"943","M","Gatekeeper","North America"
"944","F","Gatekeeper","Europe"
"945","M","Gatekeeper","North America"
"946","F","Gatekeeper","North America"
"947","M","Gatekeeper","North America"
"948","F","Gatekeeper","North America"
"949","M","Gatekeeper","Europe"
"950","M","Gatekeeper","North America"
"951","M","Gatekeeper","North America"
"952","M","Gatekeeper","North America"
"953","M","Gatekeeper","Europe"
"954","M","Gatekeeper","Europe"
"955","F","Gatekeeper","North America"
"956","M","Gatekeeper","Europe"
"957","M","Gatekeeper","Asia"
"958","M","Gatekeeper","North America"
"959","M","Gatekeeper","North America"
"960","M","Gatekeeper","Europe"
"961","F","Gatekeeper","Europe"
"962","M","Gatekeeper","Europe"
"963","M","Gatekeeper","Asia"
"964","M","Gatekeeper","North America"
"965","F","Gatekeeper","Europe"
"966","M","Gatekeeper","Europe"
"967","M","Gatekeeper","Europe"
"968","M","Gatekeeper","Europe"
"969","M","Gatekeeper","North America"
"970","M","Gatekeeper","North America"
"971","M","Gatekeeper","North America"
"972","F","Gatekeeper","Asia"
"973","M","Gatekeeper","Europe"
"974","M","Gatekeeper","Europe"
"975","M","Gatekeeper","North America"
"976","M","Gatekeeper","Europe"
"977","M","Gatekeeper","North America"
"978","M","Gatekeeper","North America"
"979","M","Gatekeeper","Asia"
"980","M","Gatekeeper","North America"
"981","M","Gatekeeper","North America"
"982","M","Gatekeeper","North America"
"983","M","Gatekeeper","North America"
"984","M","Gatekeeper","Europe"
"985","M","Gatekeeper","North America"
"986","M","Gatekeeper","North America"
"987","M","Gatekeeper","North America"
"988","M","Gatekeeper","North America"
"989","M","Gatekeeper","Europe"
"990","F","Gatekeeper","Europe"
"991","M","Gatekeeper","Europe"
"992","M","Gatekeeper","Europe"
"993","M","Gatekeeper","North America"
"994","M","Gatekeeper","North America"
"995","M","Gatekeeper","North America"
"996","F","Gatekeeper","North America"
"997","M","Gatekeeper","North America"
"998","M","Gatekeeper","North America"
"999","M","Gatekeeper","North America"
"1000","M","Gatekeeper","Europe"
"1001","F","Gatekeeper","North America"
"1002","M","Gatekeeper","North America"
"1003","M","Gatekeeper","North America"
"1004","M","Gatekeeper","North America"
"1005","M","Gatekeeper","North America"
"1006","F","Gatekeeper","North America"
"1007","M","Gatekeeper","North America"
"1008","M","Gatekeeper","North America"
"1009","F","Gatekeeper","North America"
"1010","M","Gatekeeper","Europe"
"1011","M","Gatekeeper","Europe"
"1012","M","Gatekeeper","North America"
"1013","M","Gatekeeper","North America"
"1014","M","Gatekeeper","North America"
"1015","M","Gatekeeper","North America"
"1016","M","Gatekeeper","North America"
"1017","M","Gatekeeper","North America"
"1018","F","Gatekeeper","Europe"
"1019","M","Gatekeeper","North America"
"1020","F","Gatekeeper","North America"
"1021","F","Gatekeeper","North America"
"1022","F","Gatekeeper","Europe"
"1023","M","Gatekeeper","Europe"
"1024","F","Gatekeeper","North America"
"1025","M","Gatekeeper","North America"
"1026","M","Gatekeeper","North America"
"1027","M","Gatekeeper","North America"
"1028","M","Gatekeeper","Oceania"
"1029","M","Gatekeeper","North America"
"1030","M","Gatekeeper","North America"
"1031","M","Gatekeeper","Europe"
"1032","M","Gatekeeper","Europe"
"1033","M","Gatekeeper","Europe"
"1034","F","Gatekeeper","North America"
"1035","M","Gatekeeper","Asia"
"1036","M","Gatekeeper","Europe"
"1037","M","Gatekeeper","North America"
"1038","F","Gatekeeper","Asia"
"1039","F","Gatekeeper","Europe"
"1040","M","Gatekeeper","Europe"
"1041","F","Gatekeeper","North America"
"1042","M","Gatekeeper","Asia"
"1043","M","Gatekeeper","Europe"
"1044","M","Gatekeeper","North America"
"1045","M","Gatekeeper","Europe"
"1046","M","Gatekeeper","Europe"
"1047","M","Gatekeeper","Oceania"
"1048","M","Gatekeeper","Europe"
"1049","M","Gatekeeper","North America"
"1050","M","Gatekeeper","Europe"
"1051","F","Gatekeeper","Europe"
"1052","F","Gatekeeper","Europe"
"1053","F","Gatekeeper","North America"
"1054","M","Gatekeeper","North America"
"1055","M","Gatekeeper","North America"
"1056","M","Gatekeeper","North America"
"1057","M","Gatekeeper","Europe"
"1058","M","Gatekeeper","North America"
"1059","M","Gatekeeper","North America"
"1060","M","Gatekeeper","North America"
"1061","F","Gatekeeper","North America"
"1062","M","Gatekeeper","North America"
"1063","M","Gatekeeper","Europe"
"1064","M","Gatekeeper","North America"
"1065","F","Gatekeeper","North America"
"1066","M","Gatekeeper","North America"
"1067","M","Gatekeeper","Asia"
"1068","F","Gatekeeper","North America"
"1069","F","Gatekeeper","North America"
"1070","F","Gatekeeper","North America"
"1071","M","Gatekeeper","Asia"
"1072","M","Gatekeeper","North America"
"1073","M","Gatekeeper","North America"
"1074","M","Gatekeeper","North America"
"1075","M","Gatekeeper","Asia"
"1076","M","Gatekeeper","North America"
"1077","M","Gatekeeper","North America"
"1078","M","Gatekeeper","North America"
"1079","M","Gatekeeper","North America"
"1080","M","Gatekeeper","North America"
"1081","M","Gatekeeper","North America"
"1082","M","Gatekeeper","North America"
"1083","M","Gatekeeper","North America"
"1084","M","Gatekeeper","North America"
"1085","M","Gatekeeper","Europe"
"1086","M","Gatekeeper","North America"
"1087","F","Gatekeeper","North America"
"1088","M","Gatekeeper","North America"
"1089","F","Gatekeeper","Europe"
"1090","M","Gatekeeper","North America"
"1091","M","Gatekeeper","North America"
"1092","F","Gatekeeper","North America"
"1093","M","Gatekeeper","Europe"
"1094","M","Gatekeeper","North America"
"1095","M","Gatekeeper","North America"
"1096","F","Gatekeeper","Asia"
"1097","M","Gatekeeper","North America"
"1098","F","Gatekeeper","North America"
"1099","M","Gatekeeper","North America"
"1100","F","Gatekeeper","North America"
"1101","M","Gatekeeper","Europe"
"1102","M","Gatekeeper","Europe"
"1103","F","Gatekeeper","Asia"
"1104","M","Gatekeeper","Europe"
"1105","M","Gatekeeper","Europe"
"1106","F","Gatekeeper","Europe"
"1107","M","Gatekeeper","Europe"
"1108","F","Gatekeeper","North America"
"1109","M","Gatekeeper","North America"
"1110","F","Gatekeeper","North America"
"1111","M","Gatekeeper","North America"
"1112","M","Gatekeeper","Europe"
"1113","M","Gatekeeper","North America"
"1114","M","Gatekeeper","Europe"
"1115","M","Gatekeeper","Europe"
"1116","M","Gatekeeper","North America"
"1117","F","Gatekeeper","Asia"
"1118","M","Gatekeeper","Europe"
"1119","F","Gatekeeper","North America"
"1120","M","Gatekeeper","North America"
"1121","M","Gatekeeper","Europe"
"1122","M","Gatekeeper","North America"
"1123","M","Gatekeeper","Europe"
"1124","M","Gatekeeper","North America"
"1125","M","Gatekeeper","Europe"
"1126","F","Gatekeeper","Europe"
"1127","M","Gatekeeper","Europe"
"1128","M","Gatekeeper","Europe"
"1129","M","Gatekeeper","North America"
"1130","M","Gatekeeper","Europe"
"1131","M","Gatekeeper","Oceania"
"1132","M","Gatekeeper","North America"
"1133","M","Gatekeeper","Europe"
"1134","F","Gatekeeper","Europe"
"1135","F","Gatekeeper","Europe"
"1136","M","Gatekeeper","North America"
"1137","F","Gatekeeper","North America"
"1138","F","Gatekeeper","Europe"
"1139","M","Gatekeeper","North America"
"1140","M","Gatekeeper","Europe"
"1141","M","Gatekeeper","North America"
"1142","M","Gatekeeper","Europe"
"1143","M","Gatekeeper","Europe"
"1144","M","Gatekeeper","North America"
"1145","M","Gatekeeper","North America"
"1146","M","Gatekeeper","North America"
"1147","M","Gatekeeper","North America"
"1148","M","Gatekeeper","Europe"
"1149","M","Gatekeeper","Asia"
"1150","M","Gatekeeper","Europe"
"1151","M","Gatekeeper","North America"
"1152","M","Gatekeeper","Europe"
"1153","F","Gatekeeper","North America"
"1154","F","Gatekeeper","North America"
"1155","M","Gatekeeper","Europe"
"1156","F","Gatekeeper","Europe"
"1157","F","Gatekeeper","North America"
"1158","M","Gatekeeper","Europe"
"1159","M","Gatekeeper","North America"
"1160","M","Gatekeeper","Europe"
"1161","F","Gatekeeper","Europe"
"1162","M","Gatekeeper","Europe"
"1163","M","Gatekeeper","Europe"
"1164","M","Gatekeeper","North America"
"1165","F","Gatekeeper","Europe"
"1166","F","Gatekeeper","Asia"
"1167","M","Gatekeeper","North America"
"1168","M","Gatekeeper","North America"
"1169","F","Gatekeeper","Europe"
"1170","F","Gatekeeper","North America"
"1171","F","Gatekeeper","North America"
"1172","M","Gatekeeper","North America"
"1173","M","Gatekeeper","Europe"
"1174","M","Gatekeeper","North America"
"1175","F","Gatekeeper","Europe"
"1176","F","Gatekeeper","North America"
"1177","M","Gatekeeper","Europe"
"1178","M","Gatekeeper","North America"
"1179","M","Gatekeeper","North America"
"1180","M","Gatekeeper","North America"
"1181","M","Gatekeeper","North America"
"1182","F","Gatekeeper","Europe"
"1183","M","Gatekeeper","North America"
"1184","M","Gatekeeper","North America"
"1185","F","Gatekeeper","Europe"
"1186","M","Gatekeeper","Europe"
"1187","F","Gatekeeper","Europe"
"1188","M","Gatekeeper","Europe"
"1189","M","Gatekeeper","North America"
"1190","M","Gatekeeper","Europe"
"1191","M","Gatekeeper","North America"
"1192","M","Gatekeeper","Europe"
"1193","M","Gatekeeper","Europe"
"1194","M","Gatekeeper","Europe"
"1195","F","Gatekeeper","North America"
"1196","M","Gatekeeper","North America"
"1197","M","Gatekeeper","North America"
"1198","M","Gatekeeper","Europe"
"1199","M","Gatekeeper","North America"
"1200","M","Gatekeeper","Europe"
"1201","F","Gatekeeper","North America"
"1202","M","Gatekeeper","North America"
"1203","M","Gatekeeper","Europe"
"1204","M","Gatekeeper","Europe"
"1205","M","Gatekeeper","Europe"
"1206","M","Gatekeeper","Europe"
"1207","M","Gatekeeper","North America"
"1208","M","Gatekeeper","Europe"
"1209","M","Gatekeeper","North America"
"1210","M","Gatekeeper","Europe"
"1211","M","Gatekeeper","North America"
"1212","F","Gatekeeper","North America"
"1213","F","Gatekeeper","Asia"
"1214","M","Gatekeeper","North America"
"1215","M","Gatekeeper","North America"
"1216","M","Gatekeeper","Europe"
"1217","M","Gatekeeper","North America"
"1218","F","Gatekeeper","North America"
"1219","F","Gatekeeper","North America"
"1220","F","Gatekeeper","South America"
"1221","M","Gatekeeper","North America"
"1222","M","Gatekeeper","Europe"
"1223","M","Gatekeeper","North America"
"1224","M","Gatekeeper","Europe"
"1225","M","Gatekeeper","Europe"
"1226","M","Gatekeeper","North America"
"1227","M","Gatekeeper","Europe"
"1228","M","Gatekeeper","North America"
"1229","F","Gatekeeper","North America"
"1230","M","Gatekeeper","North America"
"1231","M","Gatekeeper","Europe"
"1232","M","Gatekeeper","Europe"
"1233","F","Gatekeeper","North America"
"1234","M","Gatekeeper","Europe"
"1235","M","Gatekeeper","Europe"
"1236","M","Gatekeeper","North America"
"1237","M","Gatekeeper","North America"
"1238","F","Gatekeeper","Europe"
